checkin_type,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
mobile,-125.0,no_rented_before,
mobile,72.0,no_rented_before,
mobile,108.0,no_rented_before,
mobile,131.0,no_rented_before,
connect,71.0,rented_before,180.0
mobile,225.0,no_rented_before,
mobile,377.0,no_rented_before,
connect,-884.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,8.0,no_rented_before,
connect,2.0,rented_before,240.0
mobile,2.0,rented_before,600.0
connect,4.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,-33.0,no_rented_before,
mobile,-79.0,no_rented_before,
mobile,-79.0,no_rented_before,
connect,12.0,no_rented_before,
mobile,51.0,no_rented_before,
mobile,-21.0,rented_before,630.0
mobile,-20.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,-147.0,no_rented_before,
mobile,41.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,240.0,no_rented_before,
mobile,-54.0,no_rented_before,
mobile,7.0,rented_before,180.0
connect,27.0,rented_before,270.0
mobile,6.0,no_rented_before,
mobile,343.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,54.0,no_rented_before,
mobile,8.0,no_rented_before,
mobile,8.0,no_rented_before,
mobile,-79.0,no_rented_before,
connect,69.0,no_rented_before,
connect,-34.0,no_rented_before,
mobile,-218.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,2.0,rented_before,720.0
mobile,446.0,no_rented_before,
mobile,259.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,-94.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,3.0,no_rented_before,
connect,-788.0,no_rented_before,
mobile,27.0,no_rented_before,
mobile,-4.0,rented_before,60.0
mobile,60.0,no_rented_before,
mobile,92.0,no_rented_before,
mobile,124.0,no_rented_before,
mobile,51.0,no_rented_before,
mobile,102.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,56.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,-47.0,no_rented_before,
connect,11.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,1397.0,no_rented_before,
connect,280.0,no_rented_before,
connect,-58.0,no_rented_before,
connect,50.0,no_rented_before,
mobile,50.0,no_rented_before,
mobile,14.0,no_rented_before,
mobile,-32.0,no_rented_before,
mobile,41.0,no_rented_before,
mobile,-107.0,rented_before,90.0
connect,-1.0,no_rented_before,
mobile,-56.0,no_rented_before,
connect,194.0,rented_before,0.0
mobile,1017.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,424.0,no_rented_before,
connect,106.0,no_rented_before,
mobile,1219.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,840.0,rented_before,120.0
mobile,99.0,no_rented_before,
mobile,51.0,no_rented_before,
mobile,194.0,no_rented_before,
mobile,236.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,-14.0,no_rented_before,
mobile,130.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,55.0,no_rented_before,
mobile,-24.0,no_rented_before,
connect,254.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,-280.0,no_rented_before,
mobile,302.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,-90.0,no_rented_before,
mobile,-14.0,no_rented_before,
mobile,-37.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,14.0,no_rented_before,
mobile,274.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,-32.0,no_rented_before,
connect,42.0,rented_before,120.0
mobile,69.0,no_rented_before,
mobile,116.0,no_rented_before,
mobile,64.0,no_rented_before,
mobile,23.0,rented_before,0.0
mobile,-26.0,no_rented_before,
mobile,-83.0,no_rented_before,
mobile,102.0,no_rented_before,
mobile,78.0,no_rented_before,
connect,-82.0,rented_before,0.0
connect,-324.0,no_rented_before,
connect,6.0,no_rented_before,
mobile,72.0,no_rented_before,
mobile,12.0,no_rented_before,
connect,49.0,no_rented_before,
mobile,-7.0,rented_before,30.0
mobile,14.0,rented_before,150.0
mobile,5.0,no_rented_before,
mobile,103.0,no_rented_before,
mobile,-104.0,no_rented_before,
mobile,-78.0,no_rented_before,
mobile,13.0,no_rented_before,
connect,40.0,rented_before,90.0
mobile,29.0,no_rented_before,
mobile,-104.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,-20.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,-50.0,rented_before,660.0
mobile,153.0,no_rented_before,
mobile,-45.0,no_rented_before,
mobile,92.0,no_rented_before,
mobile,8.0,no_rented_before,
connect,12.0,no_rented_before,
mobile,-66.0,no_rented_before,
mobile,-45.0,no_rented_before,
mobile,55.0,no_rented_before,
mobile,-39.0,no_rented_before,
connect,76.0,rented_before,480.0
mobile,-264.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,77.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,-136.0,no_rented_before,
mobile,-24.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,-19.0,no_rented_before,
mobile,23.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,39.0,no_rented_before,
mobile,79.0,no_rented_before,
mobile,73.0,no_rented_before,
connect,-972.0,rented_before,60.0
connect,29.0,no_rented_before,
mobile,18.0,rented_before,0.0
mobile,205.0,rented_before,60.0
mobile,96.0,no_rented_before,
mobile,64.0,no_rented_before,
connect,-221.0,rented_before,480.0
mobile,407.0,no_rented_before,
mobile,327.0,no_rented_before,
connect,13.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,205.0,rented_before,60.0
mobile,20.0,no_rented_before,
mobile,-30.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,103.0,no_rented_before,
mobile,-19.0,no_rented_before,
mobile,-35.0,no_rented_before,
mobile,36.0,no_rented_before,
mobile,-29.0,no_rented_before,
connect,-11.0,no_rented_before,
connect,-59.0,no_rented_before,
mobile,-115.0,no_rented_before,
mobile,-144.0,rented_before,60.0
mobile,-111.0,no_rented_before,
mobile,422.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,312.0,no_rented_before,
mobile,1610.0,no_rented_before,
connect,122.0,no_rented_before,
mobile,-5.0,no_rented_before,
connect,-5.0,no_rented_before,
connect,-135.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,594.0,rented_before,0.0
mobile,20.0,no_rented_before,
mobile,33.0,no_rented_before,
connect,-42.0,no_rented_before,
mobile,37.0,no_rented_before,
mobile,58.0,no_rented_before,
connect,-27.0,no_rented_before,
mobile,126.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,-43.0,no_rented_before,
connect,-44.0,no_rented_before,
mobile,85.0,no_rented_before,
connect,-77.0,rented_before,690.0
mobile,-109.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,-15.0,no_rented_before,
mobile,101.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,26.0,no_rented_before,
mobile,31.0,no_rented_before,
mobile,82.0,no_rented_before,
mobile,-23.0,no_rented_before,
mobile,37.0,no_rented_before,
mobile,-48.0,rented_before,510.0
connect,72.0,rented_before,720.0
mobile,262.0,no_rented_before,
mobile,89.0,no_rented_before,
mobile,-155.0,no_rented_before,
connect,13.0,no_rented_before,
mobile,-1418.0,no_rented_before,
connect,11.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,167.0,no_rented_before,
mobile,-8.0,rented_before,330.0
mobile,-6.0,no_rented_before,
connect,4.0,no_rented_before,
mobile,-89.0,no_rented_before,
mobile,-77.0,no_rented_before,
mobile,-178.0,no_rented_before,
connect,-130.0,no_rented_before,
mobile,-22.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,-12.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,146.0,no_rented_before,
mobile,352.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,71.0,no_rented_before,
connect,-125.0,no_rented_before,
mobile,2444.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,-311.0,no_rented_before,
mobile,859.0,no_rented_before,
mobile,-85.0,no_rented_before,
mobile,-60.0,no_rented_before,
mobile,-10.0,no_rented_before,
mobile,136.0,no_rented_before,
mobile,-83.0,no_rented_before,
mobile,78.0,no_rented_before,
mobile,49.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,-47.0,no_rented_before,
mobile,26.0,no_rented_before,
mobile,187.0,no_rented_before,
connect,27.0,no_rented_before,
mobile,-2.0,rented_before,660.0
mobile,-172.0,no_rented_before,
mobile,131.0,no_rented_before,
mobile,65.0,no_rented_before,
mobile,14.0,no_rented_before,
mobile,-75.0,no_rented_before,
mobile,96.0,no_rented_before,
mobile,137.0,no_rented_before,
mobile,-12.0,no_rented_before,
mobile,-50.0,no_rented_before,
mobile,-343.0,no_rented_before,
mobile,-71.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,15.0,no_rented_before,
connect,128.0,no_rented_before,
mobile,-92.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,209.0,no_rented_before,
mobile,-136.0,no_rented_before,
mobile,63.0,no_rented_before,
mobile,-87.0,no_rented_before,
mobile,-885.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,1038.0,no_rented_before,
connect,1.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,74.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,-52.0,no_rented_before,
mobile,128.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,508.0,no_rented_before,
mobile,-178.0,no_rented_before,
connect,346.0,no_rented_before,
mobile,1133.0,no_rented_before,
mobile,69.0,rented_before,60.0
mobile,735.0,no_rented_before,
mobile,1691.0,no_rented_before,
mobile,14.0,rented_before,120.0
mobile,1057.0,no_rented_before,
connect,137.0,no_rented_before,
mobile,144.0,no_rented_before,
mobile,-59.0,rented_before,120.0
mobile,22.0,no_rented_before,
mobile,588.0,no_rented_before,
mobile,-41.0,no_rented_before,
mobile,88.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,-57.0,no_rented_before,
mobile,121.0,no_rented_before,
mobile,109.0,no_rented_before,
mobile,26.0,no_rented_before,
mobile,34.0,no_rented_before,
mobile,95.0,no_rented_before,
connect,-4.0,no_rented_before,
mobile,1499.0,no_rented_before,
mobile,-65.0,no_rented_before,
mobile,31.0,rented_before,0.0
mobile,-105.0,no_rented_before,
mobile,-321.0,no_rented_before,
mobile,175.0,no_rented_before,
mobile,258.0,no_rented_before,
connect,-257.0,no_rented_before,
mobile,-87.0,no_rented_before,
mobile,-115.0,no_rented_before,
connect,28.0,no_rented_before,
mobile,-34.0,no_rented_before,
connect,-6.0,no_rented_before,
mobile,17.0,no_rented_before,
connect,-5.0,no_rented_before,
mobile,-95.0,rented_before,270.0
mobile,14.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,-534.0,no_rented_before,
mobile,37.0,no_rented_before,
mobile,-20.0,no_rented_before,
mobile,67.0,no_rented_before,
mobile,42.0,no_rented_before,
mobile,-115.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,-83.0,no_rented_before,
mobile,-39.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,-95.0,no_rented_before,
mobile,-74.0,rented_before,0.0
mobile,86.0,no_rented_before,
connect,88.0,no_rented_before,
mobile,89.0,no_rented_before,
connect,-36.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,96.0,no_rented_before,
mobile,-273.0,no_rented_before,
mobile,-33.0,no_rented_before,
connect,-3.0,no_rented_before,
mobile,-23.0,no_rented_before,
mobile,166.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,228.0,no_rented_before,
mobile,48.0,no_rented_before,
mobile,-153.0,no_rented_before,
mobile,14.0,no_rented_before,
mobile,-160.0,no_rented_before,
connect,-43.0,no_rented_before,
mobile,-17.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,29.0,no_rented_before,
connect,-38.0,no_rented_before,
mobile,-14.0,no_rented_before,
mobile,9.0,no_rented_before,
connect,-128.0,no_rented_before,
mobile,-31.0,no_rented_before,
connect,31.0,no_rented_before,
mobile,38.0,no_rented_before,
connect,-51.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,40.0,no_rented_before,
mobile,5.0,no_rented_before,
connect,-31.0,no_rented_before,
connect,-262.0,no_rented_before,
mobile,-105.0,rented_before,120.0
mobile,-112.0,no_rented_before,
mobile,518.0,no_rented_before,
mobile,-74.0,no_rented_before,
connect,115.0,no_rented_before,
mobile,-84.0,no_rented_before,
mobile,801.0,no_rented_before,
mobile,21.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,148.0,no_rented_before,
mobile,-14.0,no_rented_before,
connect,4.0,no_rented_before,
connect,155.0,no_rented_before,
mobile,-32.0,no_rented_before,
mobile,139.0,no_rented_before,
mobile,47.0,no_rented_before,
mobile,-778.0,no_rented_before,
connect,-16.0,no_rented_before,
mobile,91.0,no_rented_before,
mobile,-1535.0,no_rented_before,
connect,227.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,-7.0,no_rented_before,
connect,-161.0,no_rented_before,
mobile,251.0,no_rented_before,
connect,-25.0,no_rented_before,
connect,-104.0,no_rented_before,
connect,180.0,no_rented_before,
connect,90.0,no_rented_before,
mobile,-60.0,no_rented_before,
connect,273.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,-143.0,no_rented_before,
connect,-2.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,-2.0,no_rented_before,
connect,-14.0,no_rented_before,
mobile,34.0,no_rented_before,
mobile,79.0,no_rented_before,
mobile,68.0,no_rented_before,
mobile,-20.0,no_rented_before,
connect,-556.0,no_rented_before,
mobile,468.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,172.0,no_rented_before,
connect,57.0,no_rented_before,
mobile,136.0,no_rented_before,
mobile,-19.0,no_rented_before,
connect,-56.0,no_rented_before,
mobile,-43.0,no_rented_before,
mobile,14.0,no_rented_before,
mobile,856.0,no_rented_before,
mobile,-58.0,no_rented_before,
mobile,37.0,no_rented_before,
mobile,14.0,rented_before,480.0
mobile,-90.0,no_rented_before,
mobile,-87.0,no_rented_before,
mobile,98.0,no_rented_before,
mobile,36.0,no_rented_before,
mobile,86.0,no_rented_before,
mobile,3.0,no_rented_before,
connect,650.0,no_rented_before,
mobile,35.0,no_rented_before,
connect,-87.0,no_rented_before,
mobile,-50.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,-229.0,no_rented_before,
mobile,155.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,-88.0,no_rented_before,
mobile,65.0,no_rented_before,
mobile,240.0,no_rented_before,
connect,-560.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,-1561.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,203.0,no_rented_before,
mobile,179.0,no_rented_before,
mobile,-80.0,no_rented_before,
mobile,26.0,no_rented_before,
mobile,157.0,no_rented_before,
mobile,203.0,no_rented_before,
mobile,173.0,no_rented_before,
mobile,1415.0,no_rented_before,
connect,191.0,no_rented_before,
mobile,-23.0,no_rented_before,
mobile,78.0,no_rented_before,
mobile,-373.0,no_rented_before,
mobile,74.0,no_rented_before,
mobile,27.0,rented_before,90.0
mobile,93.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,26.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,69.0,no_rented_before,
mobile,89.0,rented_before,0.0
mobile,-39.0,no_rented_before,
connect,144.0,no_rented_before,
mobile,6.0,no_rented_before,
connect,63.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,64.0,no_rented_before,
mobile,608.0,no_rented_before,
mobile,3.0,no_rented_before,
mobile,-77.0,no_rented_before,
mobile,7.0,rented_before,300.0
mobile,527.0,rented_before,120.0
mobile,25.0,no_rented_before,
mobile,-220.0,no_rented_before,
mobile,51.0,no_rented_before,
mobile,-94.0,no_rented_before,
connect,-162.0,no_rented_before,
connect,-46.0,no_rented_before,
mobile,-55.0,no_rented_before,
mobile,-45.0,no_rented_before,
connect,-14.0,rented_before,630.0
mobile,323.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,88.0,no_rented_before,
mobile,26.0,no_rented_before,
connect,-79.0,no_rented_before,
connect,59.0,rented_before,630.0
connect,8.0,no_rented_before,
mobile,-9.0,rented_before,120.0
mobile,-6.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,99.0,no_rented_before,
mobile,99.0,no_rented_before,
connect,34.0,rented_before,90.0
mobile,30.0,no_rented_before,
mobile,-34.0,no_rented_before,
mobile,164.0,no_rented_before,
mobile,5.0,no_rented_before,
connect,-183.0,no_rented_before,
mobile,735.0,no_rented_before,
mobile,-48.0,no_rented_before,
connect,37.0,no_rented_before,
mobile,456.0,no_rented_before,
mobile,71.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,-40.0,no_rented_before,
mobile,-14.0,no_rented_before,
mobile,-38.0,no_rented_before,
mobile,24.0,no_rented_before,
mobile,-11.0,no_rented_before,
connect,-22.0,no_rented_before,
mobile,39.0,no_rented_before,
mobile,37.0,no_rented_before,
connect,60.0,no_rented_before,
mobile,-20.0,no_rented_before,
mobile,-127.0,no_rented_before,
mobile,21.0,no_rented_before,
connect,54.0,rented_before,0.0
mobile,-11.0,no_rented_before,
connect,33.0,no_rented_before,
mobile,31.0,no_rented_before,
mobile,157.0,no_rented_before,
connect,52.0,no_rented_before,
mobile,-22.0,no_rented_before,
mobile,86.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,255.0,no_rented_before,
mobile,-41.0,no_rented_before,
mobile,21.0,no_rented_before,
connect,188.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,32.0,no_rented_before,
mobile,84.0,no_rented_before,
mobile,-471.0,no_rented_before,
mobile,141.0,no_rented_before,
mobile,4.0,rented_before,150.0
mobile,67.0,no_rented_before,
mobile,11.0,no_rented_before,
connect,5.0,no_rented_before,
mobile,36.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,797.0,no_rented_before,
mobile,-112.0,no_rented_before,
connect,-36.0,no_rented_before,
mobile,-69.0,no_rented_before,
mobile,-22.0,no_rented_before,
